Timestamp,A01a,A01b,A01c,A01d,A02a,A02b,A02c,A02d,A03a,A03b,A03c,A03d,A04a,A04b,A04c,A04d,A05a,A05b,A05c,A05d,A06a,A06b,A06c,A06d,A07a,A07b,A07c,A07d,A08a,A08b,A08c,A08d
2025-03-03 11:33:00,567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:36:00,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:39:00,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:42:00,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:45:00,758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:48:00,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:51:00,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:54:00,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:57:00,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:00:00,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:03:00,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:06:00,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:09:00,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:12:00,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:15:00,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:18:00,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:21:00,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:24:00,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:27:00,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:30:00,963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:33:00,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:36:00,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:39:00,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:42:00,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:45:00,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:48:00,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:51:00,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
